,KWCDC_Curncy,GVSK3M_Index,GVSK3YR_Index,GVSK10YR_Index,USDKRW_Curncy,KWSWNI1_Curncy,MOVE_Index,KOSPI_Index,KOSPI_Index_VOLUME,KOSPFIN_Index,USDKRWV1M_BGN_Curncy,CKREA1U5_CBGN_Curncy,VKOSPI_Index
2026-05-22,2.81,3.587,3.736,4.128,1503.5,3.249,78.43000030517578,7847.7099609375,435500.0,17300.0,8.903476142563187,-43.199999999999946,52.6686145365867
2026-05-25,,,,,,,,,,,,-43.199999999999946,
2026-05-26,2.83,3.527,3.664,4.073,1513.3,3.246,74.94999694824219,8047.509765625,519600.0,17050.0,9.027048192292535,-42.69999999999996,52.9249054311783
2026-05-27,2.83,3.566,3.711,4.102,1507.9,3.29,70.9000015258789,8228.7001953125,619500.0,16790.0,9.177061694050654,-37.80000000000001,52.88168494754155
2026-05-28,2.84,3.615,3.766,4.147,1501.6,3.348,69.73999786376953,8185.2900390625,669000.0,16395.0,9.349298184131511,-30.299999999999994,53.13492352690309
2026-05-29,2.85,3.617,3.731,4.068,1505.8,3.343,70.22000122070312,8476.150390625,735100.0,16545.0,8.970105254119726,-38.20000000000006,53.73971693375199
2026-06-01,2.85,3.689,3.79,4.174,1503.2,3.397,73.33000183105469,8788.3798828125,636200.0,16800.0,9.021246328826276,-29.599999999999937,54.36061319432095
2026-06-02,2.85,3.683,3.773,4.135,1511.3,3.402,73.43000030517578,8801.490234375,632600.0,17380.0,9.150415961552556,-32.500000000000014,53.58164187292592
2026-06-03,,,,,,,73.58000183105469,,,,,-35.50000000000004,
2026-06-04,2.86,3.774,3.858,4.229,1515.6,3.456,71.16000366210938,8639.41015625,437900.0,17750.0,9.005611925469124,-24.099999999999966,53.04225215035062
2026-06-05,2.87,3.786,3.882,4.254,1528.6,3.483,75.19999694824219,8160.58984375,463200.0,17860.0,8.445325678703968,-29.600000000000026,54.2319191381043
2026-06-08,2.87,3.842,3.94,4.348,1543.0,3.527,76.9800033569336,7484.41015625,452200.0,16270.0,7.716703794522722,-21.199999999999974,62.49280957594681
2026-06-09,2.88,3.754,3.856,4.273,1546.5,3.516,77.02999877929688,8096.93017578125,448500.0,16970.0,7.26731704029899,-25.700000000000056,68.81263305483452
2026-06-10,2.88,3.731,3.881,4.273,1518.4,3.536,73.94999694824219,7730.81982421875,460900.0,16735.0,10.049215350468298,-27.700000000000014,69.40973494853618
2026-06-11,2.9,3.735,3.904,4.3,1522.4,3.552,69.44999694824219,7763.9501953125,478700.0,16600.0,9.993078638380599,-15.000000000000036,68.8724950338728
2026-06-12,2.92,3.668,3.808,4.195,1527.0,3.527,69.36000061035156,8123.6201171875,493400.0,17260.0,9.756179739444704,-28.500000000000014,70.17739809064571
2026-06-15,2.93,3.605,3.744,4.118,1520.4,3.512,69.37999725341797,8545.98046875,516600.0,18030.0,9.704036768681993,-35.199999999999946,72.1823633185655
2026-06-16,2.94,3.573,3.717,4.11,1510.0,3.508,67.27999877929688,8726.599609375,586300.0,18390.0,10.031905341100792,-31.99999999999994,68.05995522931225
2026-06-17,2.94,3.571,3.71,4.071,1513.5,3.513,70.66000366210938,8864.240234375,571200.0,17970.0,9.89854704454386,-41.90000000000005,68.07417534190448
2026-06-18,2.95,3.608,3.75,4.118,1512.8,3.534,65.38999938964844,9063.83984375,510900.0,17870.0,9.876766979001522,-34.19999999999996,66.38811875915532
2026-06-19,2.96,3.63,3.784,4.171,1523.4,3.557,,9052.419921875,517200.0,17705.0,10.15682788427709,-28.89999999999997,66.13704772022008
2026-06-22,2.97,3.67,3.81,4.195,1535.0,3.574,70.0199966430664,9114.5498046875,381100.0,17025.0,10.39548310297231,-31.49999999999995,60.44173716071837
2026-06-23,2.98,3.654,3.77,4.171,1535.7,3.584,68.77999877929688,8203.83984375,488700.0,16550.0,10.231702797632899,-32.89999999999998,71.66211329844774
2026-06-24,2.99,3.674,3.772,4.171,1537.2,3.602,69.05999755859375,8471.01953125,418200.0,16455.0,10.028112851487238,-23.899999999999988,71.99844359653761
2026-06-25,3.0,3.66,3.757,4.144,1538.3,3.605,67.0999984741211,8930.2998046875,456900.0,16595.0,9.894852655486673,-25.600000000000023,73.95790775549519
2026-06-26,3.01,3.648,3.722,4.117,1545.3,3.611,66.79000091552734,8411.2099609375,518500.0,16045.0,9.77135075224967,-26.29999999999999,77.25213103623737
2026-06-29,3.02,3.678,3.733,4.144,1544.2,3.632,68.13999938964844,8394.650390625,0.0,16490.0,9.786729440774431,-23.599999999999977,76.26634110957916
2026-06-30,3.03,3.651,3.703,4.091,1541.5,3.634,71.95999908447266,8476.48046875,449800.0,16410.0,9.787621024948788,-34.90000000000002,75.15896508538059
2026-07-01,3.05,3.72,3.791,4.205,1548.4,3.662,68.55999755859375,8303.41015625,468200.0,16445.0,9.742040619221632,-27.500000000000036,75.47509418948987
2026-07-02,3.07,3.687,3.747,4.183,1554.4,3.665,65.4000015258789,7648.08984375,505200.0,16690.0,9.771479123611005,-30.70000000000004,80.15102276035469
2026-07-03,3.07,3.677,3.748,4.197,1554.1,3.674,,8088.33984375,465800.0,17350.0,9.391642943155142,-29.300000000000015,80.72631189565593
2026-07-06,3.05,3.678,3.776,4.203,1539.7,3.682,65.76000213623047,8051.330078125,448700.0,17610.0,9.470435989568566,-27.700000000000014,74.50849887538776
2026-07-07,3.04,3.672,3.78,4.213,1531.8,3.701,70.25,7656.31005859375,516400.0,17605.0,9.589504331091351,-33.699999999999974,70.94190232944814
2026-07-08,3.03,3.659,3.775,4.245,1526.6,3.706,72.41000366210938,7246.7900390625,501100.0,17060.0,7.074864503419972,-31.49999999999995,71.66999219334006
2026-07-09,3.03,3.656,3.778,4.25,1509.9,3.711,68.88999938964844,7291.91015625,582800.0,16645.0,8.049043467219589,-29.000000000000004,71.69672558271158
2026-07-10,3.02,3.641,3.768,4.23,1504.2,3.709,69.55000305175781,7475.93994140625,453200.0,17600.0,8.027392993774061,-32.999999999999915,70.18075791533846
2026-07-13,3.02,3.681,3.809,4.263,1507.1,3.723,,6806.93017578125,474100.0,17505.0,7.963771760211312,-35.70000000000002,73.32331028601796
2026-07-14,3.02,3.763,3.887,4.333,1504.9,3.755,75.03260040283203,,,17095.0,7.610274226935602,-28.699999999999992,
